MoveName,Valid,Type,Quality,Category,Power,Accuracy,Pp,Priority,HitMin,HitMax,Inflict,InflictRate,RawInflictCount,TurnMin,TurnMax,CritStage,FlinchRate,EffectSequence,Recoil,RawHealing,RawTarget,Stat1,Stat1Amount,Stat1Rate,Stat2,Stat2Amount,Stat2Rate,Stat3,Stat3Amount,Stat3Rate,Field19,ContactFlag,ChargeFlag,RechargeFlag,ProtectFlag,ReflectFlag,SnatchFlag,MirrorFlag,PunchingFlag,SoundFlag,DanceFlag,GravityFlag,DefrostFlag,DistanceTripleFlag,HealFlag,IgnoreSubstituteFlag,FailSkyBattleFlag,AnimateAllyFlag,MetronomeFlag,Field38,Field38,Field39,Field40,Field41,Field42,Field43,Field44,Field45,Field46,Field47,Field48,Field49,Field50,Field51,Field52,Field53,SlicingFlag,WindFlag,Field56,Field57,Field58,Field59,Field60
Quick Attack,1,0,0,1,40,100,30,1,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Teleport,1,13,13,0,0,101,20,250,0,0,0,0,0,0,0,0,0,153,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Night Shade,1,7,0,2,1,100,15,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Mimic,1,0,13,0,0,101,10,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Screech,1,0,2,0,0,85,40,0,0,0,0,0,0,0,0,0,0,59,0,0,0,2,254,0,0,0,0,0,0,0,5,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Double Team,1,0,2,0,0,101,15,0,0,0,0,0,0,0,0,0,0,16,0,0,7,7,1,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Recover,1,0,3,0,0,101,5,0,0,0,0,0,0,0,0,0,0,32,0,50,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Harden,1,0,2,0,0,101,30,0,0,0,0,0,0,0,0,0,0,11,0,0,7,2,1,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Minimize,1,0,2,0,0,101,10,0,0,0,0,0,0,0,0,0,0,108,0,0,7,7,2,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Smokescreen,1,0,2,0,0,100,20,0,0,0,0,0,0,0,0,0,0,23,0,0,0,6,255,0,0,0,0,0,0,0,5,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Confuse Ray,1,7,1,0,0,100,10,0,0,0,6,0,2,2,5,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Withdraw,1,10,2,0,0,101,40,0,0,0,0,0,0,0,0,0,0,11,0,0,7,2,1,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Defense Curl,1,0,2,0,0,101,40,0,0,0,0,0,0,0,0,0,0,156,0,0,7,2,1,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Light Screen,1,13,11,0,0,101,30,0,0,0,0,0,0,0,0,0,0,35,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haze,1,14,10,0,0,101,30,0,0,0,0,0,0,0,0,0,0,25,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reflect,1,13,11,0,0,101,20,0,0,0,0,0,0,0,0,0,0,65,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Focus Energy,1,0,13,0,0,101,30,0,0,0,0,0,0,0,0,0,0,47,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Metronome,1,0,13,0,0,101,10,0,0,0,0,0,0,0,0,0,0,83,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Self-Destruct,1,0,0,1,200,100,5,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Lick,1,7,4,1,30,100,30,0,0,0,1,30,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Smog,1,3,4,2,30,70,20,0,0,0,5,40,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Sludge,1,3,4,2,65,100,20,0,0,0,5,30,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fire Blast,1,9,4,2,110,85,5,0,0,0,4,10,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Waterfall,1,10,0,1,80,100,15,0,0,0,0,0,0,0,0,0,20,31,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Swift,1,0,0,2,60,101,20,0,0,0,0,0,0,0,0,0,0,17,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amnesia,1,13,2,0,0,101,20,0,0,0,0,0,0,0,0,0,0,54,0,0,7,4,2,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Soft-Boiled,1,0,3,0,0,101,5,0,0,0,0,0,0,0,0,0,0,32,0,50,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
High Jump Kick,1,1,0,1,130,90,10,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Glare,1,0,1,0,0,100,30,0,0,0,1,0,1,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Dream Eater,1,13,8,2,100,100,15,0,0,0,0,0,0,0,0,0,0,8,50,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Poison Gas,1,3,1,0,0,90,40,0,0,0,5,0,1,0,0,0,0,66,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Leech Life,1,6,8,1,80,100,10,0,0,0,0,0,0,0,0,0,0,3,50,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sky Attack,1,2,0,1,140,90,5,0,0,0,0,0,0,0,0,1,30,75,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Transform,1,0,13,0,0,101,10,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Spore,1,11,1,0,0,100,15,0,0,0,2,0,2,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Splash,1,0,13,0,0,101,40,0,0,0,0,0,0,0,0,0,0,85,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acid Armor,1,3,2,0,0,101,20,0,0,0,0,0,0,0,0,0,0,51,0,0,7,2,2,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crabhammer,1,10,0,1,100,90,10,0,0,0,0,0,0,0,0,1,0,43,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Explosion,1,0,0,1,250,100,5,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Fury Swipes,1,0,0,1,18,80,15,0,5,2,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rest,1,13,13,0,0,101,5,0,0,0,0,0,0,0,0,0,0,37,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Rock Slide,1,5,0,1,75,90,10,0,0,0,0,0,0,0,0,0,30,31,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tri Attack,1,0,4,2,80,100,10,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Super Fang,1,0,0,1,1,90,10,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Slash,1,0,0,1,70,100,20,0,0,0,0,0,0,0,0,1,0,43,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Substitute,1,0,13,0,0,101,10,0,0,0,0,0,0,0,0,0,0,79,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Struggle,1,0,0,1,50,101,1,0,0,0,0,0,0,0,0,0,0,254,0,231,9,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Thief,1,16,0,1,60,100,25,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flame Wheel,1,9,4,1,60,100,25,0,0,0,4,10,1,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Snore,1,0,0,2,50,100,15,0,0,0,0,0,0,0,0,0,30,92,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Curse,1,7,13,0,0,101,10,0,0,0,0,0,0,0,0,0,0,109,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flail,1,0,0,1,1,100,15,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cotton Spore,1,11,2,0,0,100,40,0,0,0,0,0,0,0,0,0,0,60,0,0,5,5,254,0,0,0,0,0,0,0,5,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Reversal,1,1,0,1,1,100,15,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spite,1,7,13,0,0,100,10,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Powder Snow,1,14,4,2,40,100,25,0,0,0,3,10,1,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Protect,1,0,13,0,0,101,10,4,0,0,0,0,0,0,0,0,0,111,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mach Punch,1,1,0,1,40,100,30,1,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scary Face,1,0,2,0,0,100,10,0,0,0,0,0,0,0,0,0,0,60,0,0,0,5,254,0,0,0,0,0,0,0,5,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Sweet Kiss,1,17,1,0,0,75,10,0,0,0,6,0,2,2,5,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Belly Drum,1,0,13,0,0,101,10,0,0,0,0,0,0,0,0,0,0,142,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sludge Bomb,1,3,4,2,90,100,10,0,0,0,5,30,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Mud-Slap,1,4,6,2,20,100,10,0,0,0,0,0,0,0,0,0,0,73,0,0,0,6,255,100,0,0,0,0,0,0,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spikes,1,4,11,0,0,101,20,0,0,0,0,0,0,0,0,0,0,112,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Zap Cannon,1,12,4,2,120,50,5,0,0,0,1,100,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Destiny Bond,1,7,13,0,0,101,5,0,0,0,0,0,0,0,0,0,0,98,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Perish Song,1,0,1,0,0,101,5,0,0,0,20,0,2,4,4,0,0,114,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Icy Wind,1,14,6,2,55,95,15,0,0,0,0,0,0,0,0,0,0,70,0,0,5,5,255,100,0,0,0,0,0,0,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Detect,1,1,13,0,0,101,5,4,0,0,0,0,0,0,0,0,0,111,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bone Rush,1,4,0,1,25,90,10,0,5,2,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lock-On,1,0,13,0,0,101,5,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Outrage,1,15,0,1,120,100,10,0,0,0,0,0,0,0,0,0,0,27,0,0,9,0,0,0,0,0,0,0,0,0,5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Sandstorm,1,5,10,0,0,101,10,0,0,0,0,0,0,0,0,0,0,115,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Giga Drain,1,11,8,2,75,100,10,0,0,0,0,0,0,0,0,0,0,3,50,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Endure,1,0,13,0,0,101,10,4,0,0,0,0,0,0,0,0,0,116,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charm,1,17,2,0,0,100,20,0,0,0,0,0,0,0,0,0,0,58,0,0,0,1,254,0,0,0,0,0,0,0,5,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Rollout,1,5,0,1,30,90,20,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
False Swipe,1,0,0,1,40,100,40,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Swagger,1,0,5,0,0,85,15,0,0,0,6,0,2,2,5,0,0,118,0,0,0,1,2,0,0,0,0,0,0,0,4,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Milk Drink,1,0,3,0,0,101,5,0,0,0,0,0,0,0,0,0,0,32,0,50,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Spark,1,12,4,1,65,100,20,0,0,0,1,30,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fury Cutter,1,6,0,1,40,95,20,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Steel Wing,1,8,7,1,70,90,25,0,0,0,0,0,0,0,0,0,0,138,0,0,0,2,1,10,0,0,0,0,0,0,5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mean Look,1,0,13,0,0,101,5,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Attract,1,0,1,0,0,100,15,0,0,0,7,0,3,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Sleep Talk,1,0,13,0,0,101,10,0,0,0,0,0,0,0,0,0,0,97,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Heal Bell,1,0,13,0,0,101,5,0,0,0,0,0,0,0,0,0,0,102,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Present,1,0,0,1,1,90,15,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Safeguard,1,0,11,0,0,101,25,0,0,0,0,0,0,0,0,0,0,124,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pain Split,1,0,13,0,0,101,20,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
